HI,XYZ,2012,Year,2012,fleet,SubDiv,abc123,NA,hf,28666.4764676234,NA
SI,XYZ,2012,Year,2012,fleet,SubDiv,abc123,NA,NEP,NA,L,R,NA,H,U,NA,t,210.98882,210.98882,-9,,,
SD,XYZ,2012,Year,2012,fleet,SubDiv,abc123,NA,NEP,NA,L,R,M,lngt,22,-9,100,39,8854,-9,-9,kg,k,mm,mm,NA,3.19889004054319,0.00638420860132036,22.5,-9,-9,-9
SD,XYZ,2012,Year,2012,fleet,SubDiv,abc123,NA,NEP,NA,L,R,M,lngt,23,-9,100,39,8854,-9,-9,kg,k,mm,mm,NA,0.137976736860289,0.00734467604052318,23.5,-9,-9,-9
SD,XYZ,2012,Year,2012,fleet,SubDiv,abc123,NA,NEP,NA,L,R,M,lngt,24,-9,100,39,8854,-9,-9,kg,k,mm,mm,NA,8.25107519702848,0.00840042782213669,24.5,-9,-9,-9
SD,XYZ,2012,Year,2012,fleet,SubDiv,abc123,NA,NEP,NA,L,R,M,lngt,25,-9,100,39,8854,-9,-9,kg,k,mm,mm,NA,27.3854089055119,0.00955644531254091,25.5,-9,-9,-9
SD,XYZ,2012,Year,2012,fleet,SubDiv,abc123,NA,NEP,NA,L,R,M,lngt,26,-9,100,39,8854,-9,-9,kg,k,mm,mm,NA,36.171698440404,0.0108177554263508,26.5,-9,-9,-9
SD,XYZ,2012,Year,2012,fleet,SubDiv,abc123,NA,NEP,NA,L,R,M,lngt,27,-9,100,39,8854,-9,-9,kg,k,mm,mm,NA,46.6652268564545,0.0121894292308859,27.5,-9,-9,-9
SD,XYZ,2012,Year,2012,fleet,SubDiv,abc123,NA,NEP,NA,L,R,M,lngt,28,-9,100,39,8854,-9,-9,kg,k,mm,mm,NA,36.8518851480726,0.0136765806447565,28.5,-9,-9,-9
SD,XYZ,2012,Year,2012,fleet,SubDiv,abc123,NA,NEP,NA,L,R,M,lngt,29,-9,100,39,8854,-9,-9,kg,k,mm,mm,NA,142.082864428193,0.0152843652210063,29.5,-9,-9,-9
SD,XYZ,2012,Year,2012,fleet,SubDiv,abc123,NA,NEP,NA,L,R,M,lngt,30,-9,100,39,8854,-9,-9,kg,k,mm,mm,NA,157.543869020514,0.0170179790065252,30.5,-9,-9,-9
SD,XYZ,2012,Year,2012,fleet,SubDiv,abc123,NA,NEP,NA,L,R,M,lngt,31,-9,100,39,8854,-9,-9,kg,k,mm,mm,NA,244.841112156277,0.0188826574705125,31.5,-9,-9,-9
SD,XYZ,2012,Year,2012,fleet,SubDiv,abc123,NA,NEP,NA,L,R,M,lngt,32,-9,100,39,8854,-9,-9,kg,k,mm,mm,NA,568.32061579884,0.0208836744956719,32.5,-9,-9,-9
SD,XYZ,2012,Year,2012,fleet,SubDiv,abc123,NA,NEP,NA,L,R,M,lngt,33,-9,100,39,8854,-9,-9,kg,k,mm,mm,NA,326.79540212778,0.0230263414265791,33.5,-9,-9,-9
