HI,XYZ,2009,Year,2009,fleet,SubDiv,abc123,NA,hf,24077.1738147351,NA
SI,XYZ,2009,Year,2009,fleet,SubDiv,abc123,NA,NEP,NA,L,R,NA,H,U,NA,t,133.10584,133.10584,-9,,,
SD,XYZ,2009,Year,2009,fleet,SubDiv,abc123,NA,NEP,NA,L,R,M,lngt,20,-9,100,46,13324,-9,-9,kg,k,mm,mm,NA,0.288869068135623,0.00472943814842226,20.5,-9,-9,-9
SD,XYZ,2009,Year,2009,fleet,SubDiv,abc123,NA,NEP,NA,L,R,M,lngt,21,-9,100,46,13324,-9,-9,kg,k,mm,mm,NA,0.288869068135623,0.00551409118712571,21.5,-9,-9,-9
SD,XYZ,2009,Year,2009,fleet,SubDiv,abc123,NA,NEP,NA,L,R,M,lngt,22,-9,100,46,13324,-9,-9,kg,k,mm,mm,NA,1.58893970921037,0.00638420860132036,22.5,-9,-9,-9
SD,XYZ,2009,Year,2009,fleet,SubDiv,abc123,NA,NEP,NA,L,R,M,lngt,23,-9,100,46,13324,-9,-9,kg,k,mm,mm,NA,4.25961383412505,0.00734467604052318,23.5,-9,-9,-9
SD,XYZ,2009,Year,2009,fleet,SubDiv,abc123,NA,NEP,NA,L,R,M,lngt,24,-9,100,46,13324,-9,-9,kg,k,mm,mm,NA,29.1262859506085,0.00840042782213669,24.5,-9,-9,-9
SD,XYZ,2009,Year,2009,fleet,SubDiv,abc123,NA,NEP,NA,L,R,M,lngt,25,-9,100,46,13324,-9,-9,kg,k,mm,mm,NA,30.4252061954955,0.00955644531254091,25.5,-9,-9,-9
SD,XYZ,2009,Year,2009,fleet,SubDiv,abc123,NA,NEP,NA,L,R,M,lngt,26,-9,100,46,13324,-9,-9,kg,k,mm,mm,NA,37.9740970140149,0.0108177554263508,26.5,-9,-9,-9
SD,XYZ,2009,Year,2009,fleet,SubDiv,abc123,NA,NEP,NA,L,R,M,lngt,27,-9,100,46,13324,-9,-9,kg,k,mm,mm,NA,62.8054680084438,0.0121894292308859,27.5,-9,-9,-9
SD,XYZ,2009,Year,2009,fleet,SubDiv,abc123,NA,NEP,NA,L,R,M,lngt,28,-9,100,46,13324,-9,-9,kg,k,mm,mm,NA,89.2196656284386,0.0136765806447565,28.5,-9,-9,-9
SD,XYZ,2009,Year,2009,fleet,SubDiv,abc123,NA,NEP,NA,L,R,M,lngt,29,-9,100,46,13324,-9,-9,kg,k,mm,mm,NA,82.7276207311859,0.0152843652210063,29.5,-9,-9,-9
