HI,XYZ,2005,Year,2005,fleet,SubDiv,abc123,NA,hf,39419.9075942335,NA
SI,XYZ,2005,Year,2005,fleet,SubDiv,abc123,NA,NEP,NA,L,R,NA,H,U,NA,t,360.06388,360.06388,-9,,,
SD,XYZ,2005,Year,2005,fleet,SubDiv,abc123,NA,NEP,NA,L,R,M,lngt,20,-9,100,39,13739,-9,-9,kg,k,mm,mm,NA,3.72589550429629,0.00472943814842226,20.5,-9,-9,-9
SD,XYZ,2005,Year,2005,fleet,SubDiv,abc123,NA,NEP,NA,L,R,M,lngt,21,-9,100,39,13739,-9,-9,kg,k,mm,mm,NA,31.5126724364673,0.00551409118712571,21.5,-9,-9,-9
SD,XYZ,2005,Year,2005,fleet,SubDiv,abc123,NA,NEP,NA,L,R,M,lngt,22,-9,100,39,13739,-9,-9,kg,k,mm,mm,NA,48.0862655536815,0.00638420860132036,22.5,-9,-9,-9
SD,XYZ,2005,Year,2005,fleet,SubDiv,abc123,NA,NEP,NA,L,R,M,lngt,23,-9,100,39,13739,-9,-9,kg,k,mm,mm,NA,30.3733836842768,0.00734467604052318,23.5,-9,-9,-9
SD,XYZ,2005,Year,2005,fleet,SubDiv,abc123,NA,NEP,NA,L,R,M,lngt,24,-9,100,39,13739,-9,-9,kg,k,mm,mm,NA,101.060271408828,0.00840042782213669,24.5,-9,-9,-9
SD,XYZ,2005,Year,2005,fleet,SubDiv,abc123,NA,NEP,NA,L,R,M,lngt,25,-9,100,39,13739,-9,-9,kg,k,mm,mm,NA,112.977348487799,0.00955644531254091,25.5,-9,-9,-9
SD,XYZ,2005,Year,2005,fleet,SubDiv,abc123,NA,NEP,NA,L,R,M,lngt,26,-9,100,39,13739,-9,-9,kg,k,mm,mm,NA,144.169830764328,0.0108177554263508,26.5,-9,-9,-9
SD,XYZ,2005,Year,2005,fleet,SubDiv,abc123,NA,NEP,NA,L,R,M,lngt,27,-9,100,39,13739,-9,-9,kg,k,mm,mm,NA,194.570539644539,0.0121894292308859,27.5,-9,-9,-9
SD,XYZ,2005,Year,2005,fleet,SubDiv,abc123,NA,NEP,NA,L,R,M,lngt,28,-9,100,39,13739,-9,-9,kg,k,mm,mm,NA,269.192368376649,0.0136765806447565,28.5,-9,-9,-9
SD,XYZ,2005,Year,2005,fleet,SubDiv,abc123,NA,NEP,NA,L,R,M,lngt,29,-9,100,39,13739,-9,-9,kg,k,mm,mm,NA,311.301041354909,0.0152843652210063,29.5,-9,-9,-9
SD,XYZ,2005,Year,2005,fleet,SubDiv,abc123,NA,NEP,NA,L,R,M,lngt,30,-9,100,39,13739,-9,-9,kg,k,mm,mm,NA,501.920125764294,0.0170179790065252,30.5,-9,-9,-9
SD,XYZ,2005,Year,2005,fleet,SubDiv,abc123,NA,NEP,NA,L,R,M,lngt,31,-9,100,39,13739,-9,-9,kg,k,mm,mm,NA,539.743129315054,0.0188826574705125,31.5,-9,-9,-9
SD,XYZ,2005,Year,2005,fleet,SubDiv,abc123,NA,NEP,NA,L,R,M,lngt,32,-9,100,39,13739,-9,-9,kg,k,mm,mm,NA,713.056420233944,0.0208836744956719,32.5,-9,-9,-9
SD,XYZ,2005,Year,2005,fleet,SubDiv,abc123,NA,NEP,NA,L,R,M,lngt,33,-9,100,39,13739,-9,-9,kg,k,mm,mm,NA,411.435950032193,0.0230263414265791,33.5,-9,-9,-9
SD,XYZ,2005,Year,2005,fleet,SubDiv,abc123,NA,NEP,NA,L,R,M,lngt,34,-9,100,39,13739,-9,-9,kg,k,mm,mm,NA,540.790412885605,0.0253160061703144,34.5,-9,-9,-9
SD,XYZ,2005,Year,2005,fleet,SubDiv,abc123,NA,NEP,NA,L,R,M,lngt,35,-9,100,39,13739,-9,-9,kg,k,mm,mm,NA,313.740665871502,0.0277580523450069,35.5,-9,-9,-9
SD,XYZ,2005,Year,2005,fleet,SubDiv,abc123,NA,NEP,NA,L,R,M,lngt,36,-9,100,39,13739,-9,-9,kg,k,mm,mm,NA,247.690060199326,0.0303578984724171,36.5,-9,-9,-9
SD,XYZ,2005,Year,2005,fleet,SubDiv,abc123,NA,NEP,NA,L,R,M,lngt,37,-9,100,39,13739,-9,-9,kg,k,mm,mm,NA,275.763980989457,0.0331209972110972,37.5,-9,-9,-9
SD,XYZ,2005,Year,2005,fleet,SubDiv,abc123,NA,NEP,NA,L,R,M,lngt,38,-9,100,39,13739,-9,-9,kg,k,mm,mm,NA,213.072992537589,0.036052834627031,38.5,-9,-9,-9
SD,XYZ,2005,Year,2005,fleet,SubDiv,abc123,NA,NEP,NA,L,R,M,lngt,39,-9,100,39,13739,-9,-9,kg,k,mm,mm,NA,165.247817344829,0.0391589294989646,39.5,-9,-9,-9
SD,XYZ,2005,Year,2005,fleet,SubDiv,abc123,NA,NEP,NA,L,R,M,lngt,40,-9,100,39,13739,-9,-9,kg,k,mm,mm,NA,142.881863369354,0.0424448326559173,40.5,-9,-9,-9
SD,XYZ,2005,Year,2005,fleet,SubDiv,abc123,NA,NEP,NA,L,R,M,lngt,41,-9,100,39,13739,-9,-9,kg,k,mm,mm,NA,121.583165337577,0.0459161263446015,41.5,-9,-9,-9
SD,XYZ,2005,Year,2005,fleet,SubDiv,abc123,NA,NEP,NA,L,R,M,lngt,42,-9,100,39,13739,-9,-9,kg,k,mm,mm,NA,143.712771932745,0.049578423624693,42.5,-9,-9,-9
SD,XYZ,2005,Year,2005,fleet,SubDiv,abc123,NA,NEP,NA,L,R,M,lngt,43,-9,100,39,13739,-9,-9,kg,k,mm,mm,NA,111.121640726105,0.0534373677900817,43.5,-9,-9,-9
SD,XYZ,2005,Year,2005,fleet,SubDiv,abc123,NA,NEP,NA,L,R,M,lngt,44,-9,100,39,13739,-9,-9,kg,k,mm,mm,NA,165.647268626812,0.0574986318144003,44.5,-9,-9,-9
SD,XYZ,2005,Year,2005,fleet,SubDiv,abc123,NA,NEP,NA,L,R,M,lngt,45,-9,100,39,13739,-9,-9,kg,k,mm,mm,NA,132.284054773715,0.061767917819273,45.5,-9,-9,-9
SD,XYZ,2005,Year,2005,fleet,SubDiv,abc123,NA,NEP,NA,L,R,M,lngt,46,-9,100,39,13739,-9,-9,kg,k,mm,mm,NA,110.1782048921,0.0662509565638659,46.5,-9,-9,-9
SD,XYZ,2005,Year,2005,fleet,SubDiv,abc123,NA,NEP,NA,L,R,M,lngt,47,-9,100,39,13739,-9,-9,kg,k,mm,mm,NA,106.424537047084,0.0709535069544311,47.5,-9,-9,-9
SD,XYZ,2005,Year,2005,fleet,SubDiv,abc123,NA,NEP,NA,L,R,M,lngt,48,-9,100,39,13739,-9,-9,kg,k,mm,mm,NA,62.2473036779733,0.0758813555726498,48.5,-9,-9,-9
